v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,target
130000.0,0,4,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,5,0.0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1.0,3.0,0.0,4.0,0,1,0,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,84,25,7056,4,9,0,4.0,1.0,16.0,7056,0
120000.0,0,4,0,1,1,0,1.0,1,2,3,1,1,2,2,3,5,5,5,11,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0.66666669,11.0,0.0,9.0,0,0,0,0,1,0,0,0,0,2,2.5,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,1,0,29,121,841,25,121,4,6.25,0.44444448,81.0,841,0
120000.0,0,4,0,1,1,0,1.0,1,2,3,1,1,2,2,3,5,5,5,0,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,5,0.66666669,11.0,0.0,9.0,1,0,0,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,1,0,1,0,1,25,121,4,6.25,0.44444448,81.0,1,0
120000.0,0,4,0,1,1,0,1.0,1,2,3,1,1,2,2,3,5,5,5,5,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,5,0.66666669,11.0,0.0,9.0,0,1,0,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,1,0,36,25,1296,25,121,4,6.25,0.44444448,81.0,1296,0
120000.0,0,4,0,1,1,0,1.0,1,2,3,1,1,2,2,3,5,5,5,0,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,5,0.66666669,11.0,0.0,9.0,1,0,0,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,1,0,7,0,49,25,121,4,6.25,0.44444448,81.0,49,0
120000.0,0,4,0,1,1,0,1.0,1,2,3,1,1,2,2,3,5,5,5,11,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0.66666669,11.0,0.0,9.0,0,0,0,0,1,0,0,0,0,2,2.5,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,1,0,25,121,625,25,121,4,6.25,0.44444448,81.0,625,0
130000.0,1,3,0,1,1,1,1.0,0,1,1,2,1,3,2,2,4,4,4,2,0.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,0.0,6.0,8.5,0,1,0,0,0,0,0,0,0,1,4.0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,1,0,8,4,64,16,0,4,16.0,1.0,72.25,64,0
130000.0,1,3,0,1,1,1,1.0,0,1,1,2,1,3,2,2,4,4,4,11,0.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,0.0,6.0,8.5,0,0,0,0,1,0,0,0,0,1,4.0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,1,0,38,121,1444,16,0,4,16.0,1.0,72.25,1444,0
130000.0,1,3,0,1,1,1,1.0,0,1,1,2,1,3,2,2,4,4,4,0,0.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,0.0,6.0,8.5,1,0,0,0,0,0,0,0,0,1,4.0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,1,0,7,0,49,16,0,4,16.0,1.0,72.25,49,0
130000.0,1,3,0,1,1,1,1.0,0,1,1,2,1,3,2,2,4,4,4,6,0.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,0.0,6.0,8.5,0,0,1,0,0,0,0,0,0,1,4.0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,1,0,37,36,1369,16,0,4,16.0,1.0,72.25,1369,0
350000.0,0,7,0,1,1,1,1.0,0,1,1,0,3,3,0,4,4,4,4,11,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,0.0,13.0,11.75,0,0,0,0,1,0,0,0,0,4,1.0,0,0,1,0,0,1,0,1,4,1,0,0,0,0,0,1,0,24,121,576,16,0,0,1.0,0.0,138.0625,576,0
350000.0,0,7,0,1,1,1,1.0,0,1,1,0,3,3,0,4,4,4,4,11,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,0.0,13.0,11.75,0,0,0,0,1,0,0,0,0,4,1.0,0,0,1,0,0,1,0,1,4,1,0,0,0,0,0,1,0,22,121,484,16,0,0,1.0,0.0,138.0625,484,0
350000.0,0,7,0,1,1,1,1.0,0,1,1,0,3,3,0,4,4,4,4,12,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,4,0.0,0.0,13.0,11.75,0,0,0,0,0,0,0,1,0,4,1.0,0,0,1,0,0,1,0,1,4,1,0,0,0,0,0,1,0,23,144,529,16,0,0,1.0,0.0,138.0625,529,0
350000.0,0,7,0,1,1,1,1.0,0,1,1,0,3,3,0,4,4,4,4,13,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,0.0,13.0,11.75,0,0,0,0,0,0,0,1,0,4,1.0,0,0,1,0,0,1,0,1,4,1,0,0,0,0,0,1,0,52,169,2704,16,0,0,1.0,0.0,138.0625,2704,0
130000.0,0,5,0,1,1,0,1.0,0,2,2,0,2,2,0,4,4,4,4,11,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,4,1.0,0.0,2.0,6.75,0,0,0,0,1,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,68,121,4624,16,0,0,1.7777778999999998,1.0,45.5625,4624,0
130000.0,0,5,0,1,1,0,1.0,0,2,2,0,2,2,0,4,4,4,4,14,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,4,1.0,0.0,2.0,6.75,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,55,196,3025,16,0,0,1.7777778999999998,1.0,45.5625,3025,0
130000.0,0,5,0,1,1,0,1.0,0,2,2,0,2,2,0,4,4,4,4,2,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,1.0,0.0,2.0,6.75,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,90,4,8100,16,0,0,1.7777778999999998,1.0,45.5625,8100,0
130000.0,0,5,0,1,1,0,1.0,0,2,2,0,2,2,0,4,4,4,4,0,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,4,1.0,0.0,2.0,6.75,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,64,0,4096,16,0,0,1.7777778999999998,1.0,45.5625,4096,0
130000.0,0,6,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,7,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8.0,7.0,0.0,6.5,0,0,0,1,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,77,49,5929,4,49,0,0.44444448,64.0,42.25,5929,0
130000.0,0,6,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8.0,7.0,0.0,6.5,0,0,1,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,75,36,5625,4,49,0,0.44444448,64.0,42.25,5625,0
350000.0,0,5,0,1,1,1,1.0,1,1,2,0,1,1,1,2,3,3,3,0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,15.0,0.0,15.5,1,0,0,0,0,0,0,0,0,3,1.0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,3,0,9,9,225,1,1.0,0.25,240.25,9,0
350000.0,0,5,0,1,1,1,1.0,1,1,2,0,1,1,1,2,3,3,3,16,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,15.0,0.0,15.5,0,0,0,0,0,0,0,1,0,3,1.0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,33,256,1089,9,225,1,1.0,0.25,240.25,1089,0
350000.0,0,5,0,1,1,1,1.0,1,1,2,0,1,1,1,2,3,3,3,15,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,15.0,0.0,15.5,0,0,0,0,0,0,0,1,0,3,1.0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,40,225,1600,9,225,1,1.0,0.25,240.25,1600,0
270000.0,0,5,0,1,1,0,1.0,0,1,1,0,2,2,0,3,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,0.0,6.0,7.666666499999999,0,0,1,0,0,0,0,0,0,3,1.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,20,36,400,9,0,0,1.0,0.0,58.777775,400,0
270000.0,0,5,0,1,1,0,1.0,0,1,1,0,2,2,0,3,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,0.0,6.0,7.666666499999999,0,0,1,0,0,0,0,0,0,3,1.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,37,36,1369,9,0,0,1.0,0.0,58.777775,1369,0
270000.0,0,5,0,1,1,0,1.0,0,1,1,0,2,2,0,3,3,3,3,11,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0.0,0.0,6.0,7.666666499999999,0,0,0,0,1,0,0,0,0,3,1.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,24,121,576,9,0,0,1.0,0.0,58.777775,576,0
130000.0,0,4,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,10,0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,10.0,0.0,10.0,0,0,0,1,0,0,0,0,0,2,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,55,100,3025,4,100,0,1.0,0.0,100.0,3025,0
130000.0,0,4,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,10,0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,10.0,0.0,10.0,0,0,0,1,0,0,0,0,0,2,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,60,100,3600,4,100,0,1.0,0.0,100.0,3600,0
170000.0,0,4,0,1,1,1,1.0,0,1,1,0,0,0,0,1,1,1,1,14,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,14.0,0.0,14.0,0,0,0,0,0,0,0,1,0,1,1.0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,30,196,900,1,196,0,1.0,0.0,196.0,900,0
130000.0,0,6,0,1,1,0,1.0,0,1,1,0,0,0,0,1,1,1,1,15,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,15.0,0.0,15.0,0,0,0,0,0,0,0,1,0,3,0.33333334,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,62,225,3844,1,225,0,0.11111112,0.0,225.0,3844,0
110000.0,0,7,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,14,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,9.0,0.0,11.5,0,0,0,0,0,0,0,1,0,2,1.0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,32,196,1024,4,81,0,1.0,0.0,132.25,1024,0
110000.0,0,7,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,9,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,9.0,0.0,11.5,0,0,0,1,0,0,0,0,0,2,1.0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,35,81,1225,4,81,0,1.0,0.0,132.25,1225,0
130000.0,0,4,0,1,1,0,1.0,0,1,1,0,3,3,0,4,4,4,4,11,0.0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,4,0.33333334,0.0,11.0,11.666667,0,0,0,0,1,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,20,121,400,16,0,1,4.0,0.11111112,136.11111,400,1
130000.0,0,4,0,1,1,0,1.0,0,1,1,0,3,3,0,4,4,4,4,11,0.0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,0.0,11.0,11.666667,0,0,0,0,1,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,60,121,3600,16,0,1,4.0,0.11111112,136.11111,3600,1
130000.0,0,4,0,1,1,0,1.0,0,1,1,0,3,3,0,4,4,4,4,7,0.0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,0.0,11.0,11.666667,0,0,0,1,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,18,49,324,16,0,1,4.0,0.11111112,136.11111,324,1
130000.0,0,4,0,1,1,0,1.0,0,1,1,0,3,3,0,4,4,4,4,6,0.0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,0.0,11.0,11.666667,0,0,1,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,55,36,3025,16,0,1,4.0,0.11111112,136.11111,3025,1
130000.0,0,8,0,1,1,1,1.0,0,3,3,1,3,4,1,6,7,7,7,6,0.0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,7,0.40000001,0.0,15.0,10.6,0,0,1,0,0,0,0,0,0,4,1.75,1,0,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,28,36,784,49,0,4,3.0625,0.16000001,112.36001,784,0
130000.0,0,8,0,1,1,1,1.0,0,3,3,1,3,4,1,6,7,7,7,6,4.0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,7,0.40000001,0.0,15.0,10.6,0,0,1,0,0,0,0,0,0,4,1.75,1,0,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,17,36,289,49,0,4,3.0625,0.16000001,112.36001,289,0
130000.0,0,8,0,1,1,1,1.0,0,3,3,1,3,4,1,6,7,7,7,11,0.0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,7,0.40000001,0.0,15.0,10.6,0,0,0,0,1,0,0,0,0,4,1.75,1,0,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,20,121,400,49,0,4,3.0625,0.16000001,112.36001,400,0
130000.0,0,8,0,1,1,1,1.0,0,3,3,1,3,4,1,6,7,7,7,0,0.0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,7,0.40000001,0.0,15.0,10.6,1,0,0,0,0,0,0,0,0,4,1.75,1,0,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,4,0,16,49,0,4,3.0625,0.16000001,112.36001,16,0
130000.0,0,8,0,1,1,1,1.0,0,3,3,1,3,4,1,6,7,7,7,11,0.0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,7,0.40000001,0.0,15.0,10.6,0,0,0,0,1,0,0,0,0,4,1.75,1,0,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,44,121,1936,49,0,4,3.0625,0.16000001,112.36001,1936,0
130000.0,0,8,0,1,1,1,1.0,0,3,3,1,3,4,1,6,7,7,7,15,0.0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,7,0.40000001,0.0,15.0,10.6,0,0,0,0,0,0,0,1,0,4,1.75,1,0,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,43,225,1849,49,0,4,3.0625,0.16000001,112.36001,1849,0
